timestamp,value
2023-09-14,96.34168892720669
2023-09-15,89.55432315744012
2023-09-16,91.80409962596529
2023-09-17,94.31781162792386
2023-09-18,103.96920135756396
2023-09-19,105.420215006276
2023-09-20,102.58274647570519
2023-09-21,93.27767351789865
2023-09-22,92.03383595580158
2023-09-23,95.21043191880304
2023-09-24,98.90590333058202
2023-09-25,105.76661288190638
2023-09-26,106.43706475604831
2023-09-27,101.97539773493398
2023-09-28,92.89865259577941
2023-09-29,91.71920662635942
2023-09-30,92.06181908863559
2023-10-01,104.93145555136401
2023-10-02,109.67472523679959
2023-10-03,107.70946840857252
2023-10-04,99.99133852104627
2023-10-05,
2023-10-06,94.71061984512913
2023-10-07,93.54044132016222
2023-10-08,100.52192885561524
2023-10-09,100.18146030980394
2023-10-10,109.82577894160033
2023-10-11,104.16624103305793
2023-10-12,92.62180295649365
2023-10-13,90.30679442739586
2023-10-14,94.15827773462229
2023-10-15,99.88450773250729
2023-10-16,105.21490214511277
2023-10-17,107.43968833725523
2023-10-18,102.7841241908478
2023-10-19,97.17813097351728
2023-10-20,
2023-10-21,86.49466404526599
2023-10-22,99.87394468529419
2023-10-23,107.50806585858835
2023-10-24,109.5548138126788
2023-10-25,103.37038940454069
2023-10-26,92.42557664496076
2023-10-27,94.50718760010012
2023-10-28,100.40986832990578
2023-10-29,97.04473048789151
2023-10-30,110.66026212508535
2023-10-31,108.79971687773839
2023-11-01,105.44860462859181
2023-11-02,95.71123911119584
2023-11-03,93.72152952427405
2023-11-04,100.35690057455358
2023-11-05,104.65022164712559
2023-11-06,114.54837815163997
2023-11-07,114.62664150770367
2023-11-08,108.28511522172074
2023-11-09,105.46288840638522
2023-11-10,97.42860115224364
2023-11-11,100.35272162244507
2023-11-12,103.4494857690497
2023-11-13,111.01265425453902
2023-11-14,110.4880096730067
2023-11-15,111.44644799766269
2023-11-16,98.22963745867861
2023-11-17,100.01540848872796
2023-11-18,98.8764548977565
2023-11-19,109.45514220753752
2023-11-20,114.69000684309518
2023-11-21,119.68840634779303
2023-11-22,112.33762709873656
2023-11-23,98.73706459094363
2023-11-24,99.17676904686418
2023-11-25,97.66188944058693
2023-11-26,106.13588797503577
2023-11-27,118.73982129538284
2023-11-28,117.92679514300696
2023-11-29,109.85480184564985
2023-11-30,102.23645669558017
2023-12-01,101.31809530650222
2023-12-02,99.38760651540815
2023-12-03,107.55349144936487
2023-12-04,117.03470640123628
2023-12-05,121.38857255828148
2023-12-06,
2023-12-07,100.34259643233028
2023-12-08,104.08620905332488
2023-12-09,105.22077673677548
2023-12-10,112.7895227949222
2023-12-11,122.94131467122487
2023-12-12,113.7395107533648
2023-12-13,114.12084559236868
2023-12-14,111.01946183644581
2023-12-15,100.4697038499175
2023-12-16,111.48450110937179
2023-12-17,114.71499584847045
2023-12-18,122.70410114853536
2023-12-19,120.29713818916903
2023-12-20,120.4247583981437
2023-12-21,114.54952217644002
2023-12-22,108.01802185589275
2023-12-23,109.87177419393939
2023-12-24,116.53936870252588
2023-12-25,119.69869849292911
2023-12-26,123.69721528188816
2023-12-27,119.6606522515283
2023-12-28,114.63343385695464
2023-12-29,112.46186808969574
2023-12-30,108.1393030416726
2023-12-31,117.50245231792873
2024-01-01,183.88450961217663
2024-01-02,124.06218051025817
2024-01-03,119.80581528385322
2024-01-04,
2024-01-05,114.15069763061179
2024-01-06,113.50393553798546
2024-01-07,124.01817258399753
2024-01-08,129.16286786398578
2024-01-09,130.9687465454662
2024-01-10,126.08272143889941
2024-01-11,124.76596478007392
2024-01-12,113.14319940171723
2024-01-13,109.59610523515832
2024-01-14,126.9764121617759
2024-01-15,127.3465619839508
2024-01-16,130.8883922398719
2024-01-17,130.46425454820368
2024-01-18,115.08470105107929
2024-01-19,112.10494029693793
2024-01-20,112.89624083915706
2024-01-21,121.86633191365819
2024-01-22,132.11483752718604
2024-01-23,134.20424676309258
2024-01-24,129.42151418701832
2024-01-25,117.69992285044292
2024-01-26,110.96546203676678
2024-01-27,119.8876765115429
2024-01-28,124.84610896147313
2024-01-29,134.17444445815582
2024-01-30,136.72507833449748
2024-01-31,130.981640380975
2024-02-01,126.17905377445929
2024-02-02,120.5295735123324
2024-02-03,123.24623761110124
2024-02-04,126.06363773839547
2024-02-05,134.158002621987
2024-02-06,137.0939658895303
2024-02-07,134.89633801842027
2024-02-08,124.5682347204285
2024-02-09,123.23876797538847
2024-02-10,122.67393809592063
2024-02-11,129.62209252287178
2024-02-12,138.96367779910705
2024-02-13,132.28353995549452
2024-02-14,130.284801766117
2024-02-15,123.02233972663235
2024-02-16,116.37342181554924
2024-02-17,123.11483221116907
2024-02-18,133.87996584988826
2024-02-19,137.25580091952736
2024-02-20,140.46943072936517
2024-02-21,139.03284378213988
2024-02-22,133.0201927604736
2024-02-23,124.71200022231379
2024-02-24,130.73207879613557
2024-02-25,133.40594474261712
2024-02-26,
2024-02-27,139.54215818024008
2024-02-28,132.7480880055534
2024-02-29,127.77212858796683
2024-03-01,125.2193387489268
2024-03-02,130.43032696276794
2024-03-03,139.61410563009926
2024-03-04,
2024-03-05,143.77317888305086
2024-03-06,100.3105438995002
2024-03-07,98.07597642192135
2024-03-08,92.08810462962171
2024-03-09,88.68720298628364
2024-03-10,103.36916866598361
2024-03-11,105.16952419915896
2024-03-12,107.06905697696499
2024-03-13,101.27044305625918
2024-03-14,95.70781685022209
2024-03-15,94.75487647490758
2024-03-16,94.57289772042074
2024-03-17,102.5016629667982
2024-03-18,108.97220811191616
2024-03-19,113.50501249419915
2024-03-20,139.29381074800182
2024-03-21,129.05261548567887
2024-03-22,132.4553111361573
2024-03-23,129.89839347266556
2024-03-24,140.58135102600633
2024-03-25,144.7280300583694
2024-03-26,144.8105294996926
2024-03-27,141.99877783479621
2024-03-28,139.9357910183886
2024-03-29,136.05335947500583
2024-03-30,131.63892025662167
2024-03-31,138.22515358714003
2024-04-01,147.2826700975564
2024-04-02,143.11201538926576
2024-04-03,142.36569502999015
2024-04-04,134.38815696721878
2024-04-05,131.11608334596622
2024-04-06,129.25155933348154
2024-04-07,133.26572491816802
2024-04-08,138.09381939954704
2024-04-09,142.5246677040248
2024-04-10,140.18731724037272
2024-04-11,133.75211287865042
2024-04-12,136.1211317365451
2024-04-13,135.17392640728391
2024-04-14,135.22170831621074
2024-04-15,145.39880485766355
2024-04-16,144.6679415253139
2024-04-17,140.6921540852583
2024-04-18,135.13922232981867
2024-04-19,132.08828248742083
2024-04-20,130.7294017274972
2024-04-21,
2024-04-22,140.76131183056143
2024-04-23,145.70997425388117
2024-04-24,149.1105436622186
2024-04-25,134.9954285006892
2024-04-26,134.24420319341056
2024-04-27,131.7065631612393
2024-04-28,139.36763677821952
2024-04-29,143.64427121487086
2024-04-30,144.77887950859102
2024-05-01,138.55009356379284
2024-05-02,135.16021522069906
2024-05-03,126.90541234474286
2024-05-04,132.91681189462068
2024-05-05,140.34206444860098
2024-05-06,144.34822044646899
2024-05-07,143.83874001933142
2024-05-08,141.63147893626527
2024-05-09,132.29827762843837
2024-05-10,131.59588958758218
2024-05-11,124.72960294350963
2024-05-12,135.3579966507356
2024-05-13,136.52997290853054
2024-05-14,139.4415781361241
2024-05-15,143.56626667298448
2024-05-16,135.09111169957663
2024-05-17,125.78857549227845
2024-05-18,124.85093963197616
2024-05-19,126.58308151639861
2024-05-20,139.96135850454445
2024-05-21,150.25540167872384
2024-05-22,139.82506823699975
2024-05-23,129.75130071133663
2024-05-24,128.34583526158553
2024-05-25,123.65866943499655
2024-05-26,133.54771297797112
2024-05-27,140.83362345695537
2024-05-28,141.65994792105587
2024-05-29,139.79809619594073
2024-05-30,131.35081235127615
2024-05-31,127.82446145224365
2024-06-01,125.12778435851803
2024-06-02,135.96739742158158
2024-06-03,144.23962995956796
2024-06-04,137.80924279835904
2024-06-05,133.54830398990708
2024-06-06,133.09467735074858
2024-06-07,124.0011010650406
2024-06-08,130.14568876052874
2024-06-09,130.67381722499786
2024-06-10,142.43205892683244
2024-06-11,139.81536589427165
2024-06-12,135.67489642016895
2024-06-13,132.45839087674145
2024-06-14,122.1553226330483
2024-06-15,121.76544637746325
2024-06-16,129.29990855781693
2024-06-17,138.0581943920175
2024-06-18,133.34850280223125
2024-06-19,135.42860595917693
2024-06-20,124.75553100944545
2024-06-21,125.2838206494735
2024-06-22,115.9984387313014
2024-06-23,126.8714893162776
2024-06-24,130.22107414364686
2024-06-25,134.14060225725885
2024-06-26,132.8274518642288
2024-06-27,124.3977035129896
2024-06-28,119.6395945475518
2024-06-29,121.25934566281445
2024-06-30,128.39389900619958
2024-07-01,130.80481702113784
2024-07-02,
2024-07-03,132.61879504182224
2024-07-04,124.63583875170607
2024-07-05,120.61420173915371
2024-07-06,121.17109520876795
2024-07-07,132.43449604082295
2024-07-08,132.1158193692013
2024-07-09,132.7942643774689
2024-07-10,126.92076130254624
2024-07-11,118.93721798516803
2024-07-12,113.76773292951361
2024-07-13,116.17579268295107
2024-07-14,124.68190452703601
2024-07-15,131.94951123828145
2024-07-16,132.44384548112774
2024-07-17,125.4655500659851
2024-07-18,123.32180165651143
2024-07-19,118.31358001812431
2024-07-20,116.9649047219671
2024-07-21,121.54485093272034
2024-07-22,131.2100669796042
2024-07-23,131.481513581959
2024-07-24,122.05447359583582
2024-07-25,119.06403962727254
2024-07-26,115.53871884746225
2024-07-27,113.41307258024624
2024-07-28,122.75297236608887
2024-07-29,123.89218833396868
2024-07-30,133.63054411051263
2024-07-31,128.8601057001715
2024-08-01,117.241319255662
2024-08-02,114.587834900978
2024-08-03,107.6416961180165
2024-08-04,117.48861959419305
2024-08-05,126.16492102694211
2024-08-06,125.21103210096908
2024-08-07,126.08119096334627
2024-08-08,122.82925927197546
2024-08-09,108.8233260786686
2024-08-10,111.23241226889068
2024-08-11,120.55542722919688
2024-08-12,130.7895364831451
2024-08-13,123.68917531865472
2024-08-14,123.63333435026809
2024-08-15,121.26926288486557
2024-08-16,106.38607058693914
2024-08-17,108.91035678205566
2024-08-18,117.60800524718276
2024-08-19,123.44553744753442
2024-08-20,128.86697283521886
2024-08-21,122.70620984882416
2024-08-22,109.59799022314367
2024-08-23,112.02795938705175
2024-08-24,110.18455591060255
2024-08-25,121.88935398309907
2024-08-26,122.33565053313035
2024-08-27,123.75469378535972
2024-08-28,122.86458622760634
2024-08-29,116.49652915819844
2024-08-30,111.13612737068566
2024-08-31,106.19601723526812
2024-09-01,119.04158794748354
2024-09-02,185.50308948476354
2024-09-03,125.7843814581955
2024-09-04,
2024-09-05,115.0143786478299
2024-09-06,106.86691519819433
2024-09-07,106.9272610500933
2024-09-08,119.11901894504257
2024-09-09,
2024-09-10,122.84283467675868
2024-09-11,124.67004669642733
2024-09-12,112.01668527787014
2024-09-13,109.07508353345821
2024-09-14,111.30296690579358
2024-09-15,114.868821369549
2024-09-16,124.37708841664858
2024-09-17,122.89359054928298
2024-09-18,118.92048305566944
2024-09-19,117.29531494435702
2024-09-20,105.75574585704051
2024-09-21,103.18676162772451
2024-09-22,121.51976338679717
2024-09-23,130.60116945993443
2024-09-24,123.29812537188644
2024-09-25,114.39544664628414
2024-09-26,112.35716361885746
2024-09-27,108.13080899802914
2024-09-28,109.99812067666687
2024-09-29,113.52045491836118
2024-09-30,124.89646491493023
2024-10-01,126.3230234499194
2024-10-02,115.98931819717606
2024-10-03,115.68381085069134
2024-10-04,115.47618422571502
2024-10-05,111.44347727092007
2024-10-06,116.23939740175379
2024-10-07,123.15356339835077
2024-10-08,127.04807964500226
2024-10-09,115.76431430356438
2024-10-10,114.59413327959186
2024-10-11,108.69237564877287
2024-10-12,77.04754933949638
2024-10-13,77.33610550480748
2024-10-14,89.2211833597822
2024-10-15,82.5596461938958
2024-10-16,83.41718275521718
2024-10-17,75.78865199109008
2024-10-18,68.01641737975274
2024-10-19,72.82623460391883
2024-10-20,82.31620231450948
2024-10-21,84.09607856266757
2024-10-22,81.67467660188565
2024-10-23,82.51201940493326
2024-10-24,73.06192540565291
2024-10-25,70.56454643975593
2024-10-26,113.04637684629853
2024-10-27,114.58767532876509
2024-10-28,121.27515707262947
2024-10-29,129.27992718762266
2024-10-30,122.10798068962445
2024-10-31,109.21443200139345
2024-11-01,115.11337952847931
2024-11-02,115.30309356440887
2024-11-03,118.78516762528635
2024-11-04,123.420859469141
2024-11-05,131.6171601797768
2024-11-06,126.02671623246513
2024-11-07,125.38523537018267
2024-11-08,115.3741229868648
2024-11-09,117.02945246138125
2024-11-10,121.83171111332638
2024-11-11,131.2524121779755
2024-11-12,132.44043842971817
2024-11-13,130.21367046734736
2024-11-14,118.17734124962051
2024-11-15,114.33492520970022
2024-11-16,115.97998444918554
2024-11-17,126.2788560972983
2024-11-18,134.89380684487531
2024-11-19,130.80753432295626
2024-11-20,126.82494578359334
2024-11-21,122.34582979129209
2024-11-22,116.58727950430746
2024-11-23,121.97760497946061
2024-11-24,118.87560208753989
2024-11-25,129.66297764474777
2024-11-26,131.60072966977555
2024-11-27,122.92121700428748
2024-11-28,120.31437201316373
2024-11-29,116.39902645731222
2024-11-30,120.35586745473195
2024-12-01,130.82493538493748
2024-12-02,133.27993555038378
2024-12-03,132.7440328056004
2024-12-04,131.61593202334612
2024-12-05,
2024-12-06,118.15177496646034
2024-12-07,120.17723500146187
2024-12-08,131.12561104758177
2024-12-09,135.328106254625
2024-12-10,139.76971414229575
2024-12-11,133.7493448462406
2024-12-12,129.24604795352866
2024-12-13,120.00184209222412
2024-12-14,124.91135561153274
2024-12-15,130.86726922979503
2024-12-16,134.40463925265126
2024-12-17,135.20614007234627
2024-12-18,137.92605382324604
2024-12-19,128.17541751109218
2024-12-20,122.13563531992935
2024-12-21,126.76213807383094
2024-12-22,136.99360799558156
2024-12-23,133.32693659434773
2024-12-24,137.52959907077306
2024-12-25,135.22866709346502
2024-12-26,135.74538314424046
2024-12-27,128.188333396951
2024-12-28,131.49471815983676
2024-12-29,132.33462518181483
2024-12-30,138.95903264805895
